SUB_QUADRO,SEQ,V9001,V5302,V53021,V5304,V5307,V53011,V53061,id,nova
1,1,5300401,4,,2,1,2635,84013,2.9016641E13,0
1,1,5300601,6,,,1,6111,1110,2.9016641E13,1
1,1,5300301,3,,2,1,9211,1109,2.9016641E13,0
1,1,5300301,3,,2,1,9212,1203,2.9016641E13,1
2,1,5300301,3,,2,1,,,2.9016641E13,1
2,1,5300301,3,,2,1,,,2.9016641E13,1
1,1,5300601,6,,,4,6111,1116,2.9016641E13,1
1,1,5300301,3,,2,1,9211,1109,2.9016641E13,0
2,1,5300601,6,,,1,,,2.9016641E13,1
1,1,5300301,3,,2,1,9211,1109,2.9016641E13,0
1,1,5300301,3,,2,1,6111,1116,2.9016641E13,0
1,1,5300301,3,,2,1,9211,1110,2.9016641E13,1
1,1,5300301,3,,2,1,9211,1110,2.9016641E13,0
2,1,5300301,3,,2,1,,,2.9016641E13,1
1,1,5300301,3,,2,1,9211,1110,2.9016641E13,0
1,1,5300401,4,,2,1,5321,84013,2.9016641E13,0
1,1,5300301,3,,2,1,9313,41000,2.9016641E13,0
1,1,5300601,6,,,1,6121,1203,2.9016641E13,1
2,1,5300301,3,,2,1,,,2.9016641E13,1
1,1,5300601,6,,,1,5249,48030,2.9016641E13,0
1,1,5300301,3,,2,1,9211,1109,2.9016641E13,0
1,1,5300301,3,,2,1,9211,1110,2.9016641E13,0
1,1,5300301,3,,2,1,9211,1109,2.9016641E13,0
1,1,5300601,6,,,1,8332,49040,2.9005086E13,0
1,1,5300301,3,,2,1,5223,93020,2.9005086E13,1
2,1,5300701,7,1,,,,,2.9005086E13,1
1,1,5300301,3,,2,1,9215,1117,2.9005086E13,0
1,1,5300301,3,,2,1,9215,1117,2.9005086E13,0
1,1,5300301,3,,2,1,9215,1117,2.9005086E13,0
1,1,5300301,3,,2,1,5243,48100,2.9005086E13,1
1,1,5300301,3,,2,1,9313,41000,2.9005086E13,0
2,1,5300301,3,,2,1,,,2.9005086E13,1
1,1,5300501,5,,,1,6111,1110,2.9005086E13,0
1,1,5300401,4,,2,1,4120,85012,2.9005086E13,0
1,1,5300301,3,,2,1,9211,1110,2.9005086E13,0
1,1,5300401,4,,,1,2342,85012,2.9005086E13,0
1,1,5300301,3,,2,1,9212,1201,2.9005086E13,0
1,1,5300301,3,,2,1,9211,1109,2.9005086E13,0
1,1,5300501,5,,,1,6111,1117,2.9005086E13,1
1,1,5300101,1,,2,1,9111,97000,2.9005086E13,0
1,1,5300101,1,,2,1,9111,97000,2.9005086E13,0
2,1,5300601,6,,,1,,,2.9005086E13,1
1,1,5300601,6,,,1,6111,1108,2.9005086E13,0
1,1,5300401,4,,,1,4110,84013,2.9005086E13,0
1,1,5300301,3,,2,1,9211,1109,2.9005086E13,0
1,1,5300601,6,,,1,7231,45020,2.9005086E13,0
1,1,5300601,6,,,1,5142,96020,2.9005086E13,1
2,1,5300401,4,,2,1,,,2.9005086E13,1
1,1,5300601,6,,,1,7212,45020,2.9005086E13,0
1,1,5300601,6,,,1,7231,45020,2.9005086E13,0
1,1,5300301,3,,2,1,9334,48080,2.9005086E13,0
1,1,5300601,6,,,1,7234,95030,2.9005086E13,0
1,1,5300601,6,,,1,7531,14002,2.9005086E13,0
1,1,5300301,3,,2,1,9333,48050,2.9014192E13,0
1,1,5300601,6,,,1,5243,48042,2.9014192E13,0
1,1,5300601,6,,,1,6112,1110,2.9014192E13,0
1,1,5300601,6,,,1,5211,48100,2.9014192E13,0
1,1,5300301,3,,2,1,9313,41000,2.9014192E13,0
1,1,5300601,6,,,1,5142,96020,2.9014192E13,0
1,1,5300601,6,,,1,6111,1109,2.9014192E13,0
1,1,5300301,3,,2,1,9211,1110,2.9014192E13,0
1,1,5300601,6,,,1,5221,56011,2.9014192E13,0
1,1,5300301,3,,2,1,9211,1109,2.9014192E13,0
1,1,5300301,3,,2,1,9211,1110,2.9014192E13,0
1,1,5300601,6,,,1,7112,41000,2.9014192E13,1
1,1,5300301,3,,2,1,9211,1109,2.9014192E13,0
1,1,5300301,3,,2,1,9629,48030,2.9014192E13,0
1,1,5300301,3,,2,1,9211,1109,2.9014192E13,0
2,1,5300601,6,,,1,,,2.9014192E13,1
1,1,5300301,3,,2,1,9211,1109,2.9014192E13,0
1,1,5300301,3,,2,1,9313,41000,2.9014192E13,0
1,1,5300301,3,,2,1,8322,48050,2.9014192E13,1
2,1,5300601,6,,,1,,,2.9014192E13,1
1,1,5300401,4,,,1,3352,84013,2.9019449E13,0
1,1,5300301,3,,1,1,9112,55000,2.9019449E13,1
1,1,5300301,3,,2,1,9412,55000,2.9019449E13,0
2,1,5300601,6,,,1,,,2.9019449E13,1
1,1,5300601,6,,,1,5212,56020,2.9019449E13,0
1,1,5300601,6,,,1,5223,48030,2.9019449E13,0
1,1,5300601,6,,,1,5221,48030,2.9019449E13,0
1,1,5300601,6,,,1,9215,2000,2.9019449E13,0
1,1,5300601,6,,,1,8332,49040,2.9019449E13,0
1,1,5300301,3,,1,1,9334,48030,2.9019449E13,1
2,1,5300301,3,,2,1,,,2.9019449E13,1
1,1,5300101,1,,2,1,9111,97000,2.9019449E13,1
1,1,5300401,4,,2,1,5414,86002,2.9019449E13,1
2,1,5300601,6,,,1,,,2.9019449E13,1
2,1,5300601,6,,,1,,,2.9019449E13,1
1,1,5300601,6,,,1,6225,3001,2.9019449E13,0
1,1,5300601,6,,,1,9216,3001,2.9019449E13,0
1,1,5300601,6,,,1,9216,3001,2.9019449E13,0
1,1,5300601,6,,,1,6225,3001,2.9019449E13,0
1,1,5300601,6,,,1,6225,3001,2.9019449E13,0
1,1,5300301,3,,1,1,8331,49030,2.9006256E13,0
1,1,5300301,3,,1,1,5223,48073,2.9006256E13,0
1,1,5300301,3,,1,1,3113,48076,2.9006256E13,0
1,1,5300601,6,,,1,5211,48100,2.9006256E13,0
1,1,5300301,3,,2,1,5223,48071,2.9006256E13,0
1,1,5300401,4,,,1,1219,84013,2.9006256E13,0
1,1,5300401,4,,1,1,3341,84013,2.9006256E13,0
1,1,5300301,3,,1,1,7213,43000,2.9006256E13,0
1,1,5300301,3,,2,1,5120,56011,2.9006256E13,0
1,1,5300301,3,,2,1,9313,41000,2.9006256E13,0
1,1,5300101,1,,2,1,9111,97000,2.9006256E13,0
1,1,5300301,3,,1,1,1221,48042,2.9019302E13,0
1,1,5300301,3,,1,1,1221,48042,2.9019302E13,0
1,1,5300301,3,,1,1,5230,82009,2.9019302E13,0
1,1,5300601,6,,,1,3341,48071,2.9019302E13,0
1,1,5300601,6,,,1,5221,48030,2.9019302E13,0
1,1,5300301,3,,1,1,8332,52010,2.9019302E13,0
1,1,5300601,6,,,1,5249,48079,2.9019302E13,0
1,1,5300301,3,,2,1,2634,86002,2.9019302E13,1
2,1,5300301,3,,1,1,,,2.9019302E13,1
1,1,5300301,3,,2,1,3113,31000,2.9019302E13,0
1,1,5300301,3,,1,1,5223,48072,2.9019302E13,0
1,1,5300401,4,,2,1,9313,84013,2.9019302E13,0
1,1,5300301,3,,1,1,7126,33002,2.9021141E13,1
2,1,5300601,6,,,1,,,2.9021141E13,1
1,1,5300401,4,,,1,2341,85012,2.9021141E13,0
1,1,5300601,6,,,1,7213,25001,2.9021141E13,0
1,1,5300601,6,,,1,9612,48078,2.9021141E13,0
1,1,5300601,6,,,1,7512,56012,2.9021141E13,0
1,1,5300601,6,,,1,5141,96020,2.9021141E13,0
1,1,5300701,7,1,,,9412,56012,2.9021141E13,0
1,1,5300301,3,,2,1,9313,41000,2.9021141E13,0
1,1,5300601,6,,,1,7212,25001,2.9021141E13,0
1,1,5300601,6,,,1,2359,85029,2.9021141E13,0
1,1,5300601,6,,,1,5221,48030,2.9021141E13,0
1,1,5300101,1,,2,1,5322,97000,2.9021141E13,0
1,1,5300601,6,,,1,9122,45020,2.9021141E13,0
1,1,5300301,3,,1,1,3213,86001,2.9021141E13,0
1,1,5300101,1,,2,1,9111,97000,2.9021141E13,0
1,1,5300601,6,,,1,5221,56011,2.9021141E13,0
1,1,5300601,6,,,1,5221,56011,2.9014365E13,0
1,1,5300601,6,,,1,7512,56012,2.9014365E13,0
1,1,5300301,3,,1,1,9112,81011,2.9014365E13,1
2,1,5300601,6,,,1,,,2.9014365E13,1
1,1,5300301,3,,1,1,6121,1201,2.9014365E13,0
1,1,5300401,4,,,1,2342,85012,2.9014365E13,0
1,1,5300301,3,,1,1,3114,17001,2.9014365E13,0
1,1,5300601,6,,,1,5120,56012,2.9014365E13,0
1,1,5300301,3,,2,1,7512,48030,2.9014365E13,0
1,1,5300601,6,,,1,9313,41000,2.9014365E13,0
1,1,5300601,6,,,1,9212,1201,2.9014365E13,0
1,1,5300601,6,,,1,7531,14002,2.9014365E13,0
1,1,5300301,3,,1,1,9329,20090,2.9014365E13,0
1,1,5300101,1,,2,1,9111,97000,2.9014365E13,0
1,1,5300601,6,,,1,7112,41000,2.9014365E13,0
1,1,5300601,6,,,1,5223,48076,2.9014365E13,0
1,1,5300401,4,,2,1,2355,84013,2.9014365E13,0
1,1,5300301,3,,1,1,9313,41000,2.9014365E13,0
1,1,5300601,6,,,1,5212,48030,2.9014365E13,0
1,1,5300301,3,,1,1,7112,43000,2.9014365E13,0
1,1,5300401,4,,,1,3253,84013,2.9014365E13,0
1,1,5300401,4,,,1,3411,84016,2.9017699E13,0
1,1,5300301,3,,1,1,5223,48042,2.9017699E13,0
1,1,5300301,3,,2,1,9313,41000,2.9017699E13,0
1,1,5300301,3,,1,1,5223,48042,2.9017699E13,0
1,1,5300401,4,,1,1,4120,85013,2.9017699E13,0
1,1,5300601,6,,,1,7318,13002,2.9011802E13,0
1,1,5300701,7,1,,,7534,45020,2.9011802E13,0
1,1,5300601,6,,,1,9520,48100,2.9011802E13,0
1,1,5300301,3,,2,1,5223,48042,2.9011802E13,0
1,1,5300301,3,,2,1,9313,41000,2.9011802E13,0
1,1,5300301,3,,2,1,7125,43000,2.9011802E13,0
1,1,5300301,3,,1,1,4222,65000,2.9011802E13,0
1,1,5300601,6,,,1,2636,94091,2.9011802E13,0
1,1,5300301,3,,1,1,2342,85012,2.9011802E13,0
1,1,5300401,4,,,1,5414,84017,2.9011802E13,1
2,1,5300601,6,,,1,,,2.9011802E13,1
1,1,5300301,3,,1,1,7534,30020,2.9011802E13,0
1,1,5300501,5,,,1,5243,48100,2.9011802E13,0
1,1,5300601,6,,,1,5243,48100,2.9011802E13,0
1,1,5300301,3,,1,1,4110,48080,2.9011802E13,0
1,1,5300301,3,,1,1,9623,42000,2.9011802E13,0
1,1,5300601,6,,,1,5221,48090,2.9011802E13,0
1,1,5300401,4,,1,1,9412,86001,2.9010744E13,0
1,1,5300301,3,,2,1,5223,48042,2.9010744E13,0
1,1,5300301,3,,1,1,9333,48030,2.9010744E13,0
1,1,5300601,6,,,3,6111,1109,2.9010744E13,0
1,1,5300601,6,,,1,6121,1201,2.9010744E13,0
1,1,5300301,3,,1,1,7317,16002,2.9010744E13,0
1,1,5300101,1,,2,1,9111,97000,2.9010744E13,0
1,1,5300601,6,,,1,7318,15012,2.9010744E13,0
1,1,5300301,3,,2,1,9510,86002,2.9010744E13,0
1,1,5300401,4,,,1,5412,84013,2.9010744E13,0
1,1,5300301,3,,1,1,9112,78000,2.9010744E13,0
1,1,5300601,6,,,1,5221,56011,2.9010744E13,0
1,1,5300301,3,,2,1,7112,41000,2.9000705E13,0
1,1,5300301,3,,2,1,9333,49040,2.9000705E13,0
1,1,5300601,6,,,1,9612,48078,2.9000705E13,0
1,1,5300601,6,,,1,9612,48078,2.9000705E13,0
1,1,5300601,6,,,1,5221,48030,2.9000705E13,0
1,1,5300601,6,,,1,6225,3001,2.9010371E13,0
1,1,5300101,1,,2,1,5322,97000,2.9010371E13,0
1,1,5300601,6,,,1,6225,3001,2.9010371E13,0
1,1,5300601,6,,,1,6225,3001,2.9010371E13,0
1,1,5300301,3,,2,1,4110,10099,2.9010371E13,0
1,1,5300401,4,,2,1,1344,84013,2.9010371E13,0
1,1,5300301,3,,2,1,9334,48080,2.9010371E13,0
1,1,5300101,1,,2,1,5311,97000,2.9010371E13,0
1,1,5300601,6,,,1,6225,3001,2.9010371E13,0
1,1,5300401,4,,,1,1345,85012,2.9010371E13,0
1,1,5300301,3,,1,1,4321,2000,2.9010371E13,1
1,1,5300601,6,,,1,5141,96020,2.9010371E13,0
2,1,5300601,6,,,1,,,2.9010371E13,1
1,1,5300601,6,,,1,6225,3001,2.9010371E13,0
1,1,5300601,6,,,1,7231,45040,2.9010371E13,1
1,1,5300301,3,,1,1,5223,48030,2.9010371E13,0
2,1,5300601,6,,,1,,,2.9010371E13,1
1,1,5300601,6,,,1,6225,3001,2.9010371E13,0
1,1,5300601,6,,,1,6225,3001,2.9010371E13,0
1,1,5300601,6,,,4,9216,3001,2.9010371E13,0
1,1,5300601,6,,,1,6225,3001,2.9010371E13,0
1,1,5300301,3,,1,1,9333,48050,2.9010371E13,0
1,1,5300301,3,,1,2,9112,33001,2.9010371E13,0
1,1,5300601,6,,,4,6111,1113,2.9010371E13,0
1,1,5300101,1,,2,1,5322,97000,2.9010371E13,1
2,1,5300301,3,,2,1,,,2.9010371E13,1
1,1,5300501,5,,,1,1420,68000,2.9016783E13,0
1,1,5300301,3,,2,1,2353,85029,2.9016783E13,0
1,1,5300301,3,,2,1,5414,80000,2.9016783E13,0
1,1,5300301,3,,2,1,4120,49030,2.9016783E13,0
1,1,5300101,1,,2,1,5311,97000,2.9016783E13,1
1,1,5300301,3,,2,1,7231,45020,2.9016783E13,0
2,1,5300601,6,,,1,,,2.9016783E13,1
1,1,5300501,5,,,1,5221,48042,2.9016783E13,0
1,1,5300501,5,,,1,5221,45030,2.9016783E13,0
1,1,5300501,5,,,1,6221,3002,2.9016783E13,0
1,1,5300401,4,,1,1,2341,85012,2.9016783E13,1
1,1,5300301,3,,2,1,9313,78000,2.9016783E13,1
2,1,5300601,6,,,1,,,2.9016783E13,1
2,1,5300301,3,,2,1,,,2.9016783E13,1
1,1,5300501,5,,,1,5221,48042,2.9016783E13,0
1,1,5300601,6,,,1,5141,96020,2.9016783E13,0
1,1,5300601,6,,,1,7112,41000,2.9009462E13,0
1,1,5300301,3,,1,1,7412,42000,2.9009462E13,0
1,1,5300601,6,,,1,7112,43000,2.9009462E13,0
1,1,5300601,6,,,1,5141,96090,2.9009462E13,0
1,1,5300301,3,,1,1,8332,49040,2.9009462E13,0
1,1,5300601,6,,,1,5141,96020,2.9009462E13,0
1,1,5300301,3,,1,1,5120,56011,2.9009462E13,0
1,1,5300301,3,,1,1,2342,85012,2.9009462E13,0
1,1,5300301,3,,1,1,8341,7002,2.9009462E13,0
1,1,5300601,6,,,1,5211,48030,2.9009462E13,0
1,1,5300601,6,,,1,5142,96020,2.9018107E13,0
1,1,5300601,6,,,1,8322,49030,2.9018107E13,0
1,1,5300101,1,,2,1,9111,97000,2.9018107E13,0
1,1,5300601,6,,,1,7131,43000,2.9018107E13,0
1,1,5300101,1,,2,1,5322,97000,2.9018107E13,0
1,1,5300301,3,,2,1,5211,48030,2.9018107E13,0
1,1,5300601,6,,,1,5141,96020,2.9018107E13,1
2,1,5300301,3,,2,1,,,2.9018107E13,1
1,1,5300301,3,,1,1,4110,69000,2.9018107E13,0
1,1,5300301,3,,2,1,9313,41000,2.9018107E13,0
1,1,5300501,5,,,1,1439,45020,2.9018107E13,0
1,1,5300401,4,,2,1,1111,84013,2.9019422E13,0
1,1,5300601,6,,,1,5221,48030,2.9019422E13,0
1,1,5300401,4,,2,1,8322,84013,2.9019422E13,1
2,1,5300601,6,,,1,,,2.9019422E13,1
1,1,5300301,3,,1,1,8332,49040,2.9019422E13,0
1,1,5300601,6,,,1,6111,1108,2.9019422E13,0
1,1,5300601,6,,,1,6111,1112,2.9019422E13,0
1,1,5300601,6,,,1,5212,56020,2.9019422E13,0
1,1,5300301,3,,2,1,9211,1108,2.9019422E13,0
1,1,5300301,3,,1,1,4322,15020,2.9019422E13,0
1,1,5300601,6,,,1,6111,1112,2.9019422E13,0
1,1,5300601,6,,,1,5243,48042,2.9019422E13,0
1,1,5300601,6,,,1,5243,48042,2.9019422E13,0
1,1,5300601,6,,,1,9212,1402,2.9019422E13,0
1,1,5300301,3,,1,1,7511,48080,2.9019422E13,0
1,1,5300601,6,,,1,6111,1109,2.9019422E13,0
1,1,5300301,3,,2,1,6121,1201,2.9019422E13,0
1,1,5300601,6,,,1,6112,1110,2.9019422E13,0
1,1,5300401,4,,,1,2342,85012,2.9019422E13,0
1,1,5300501,5,,,1,5243,48042,2.9019422E13,0
1,1,5300601,6,,,1,6111,1112,2.9019422E13,0
1,1,5300401,4,,2,1,9112,84013,2.9019422E13,0
1,1,5300301,3,,1,2,9212,1201,2.9019422E13,0
1,1,5300101,1,,2,1,9111,97000,2.9001763E13,1
2,1,5300301,3,,2,1,,,2.9001763E13,1
1,1,5300101,1,,2,1,9111,97000,2.9001763E13,0
1,1,5300301,3,,2,1,4212,92000,2.9001763E13,0
1,1,5300601,6,,,1,2359,85029,2.9001763E13,0
1,1,5300301,3,,1,1,3251,86002,2.9001763E13,0
1,1,5300601,6,,,1,8332,49040,2.9001763E13,0
1,1,5300301,3,,1,1,4110,86003,2.9001763E13,0
1,1,5300401,4,,,1,2341,85012,2.9001763E13,0
1,1,5300301,3,,1,1,4110,45040,2.9001763E13,0
1,1,5300601,6,,,1,8322,49030,2.9000903E13,0
1,1,5300601,6,,,1,7112,41000,2.9000903E13,0
1,1,5300301,3,,1,1,8160,13001,2.9000903E13,1
2,1,5300601,6,,,1,,,2.9000903E13,1
1,1,5300101,1,,2,1,9111,97000,2.9000903E13,0
1,1,5300301,3,,2,1,9333,48050,2.9000903E13,0
1,1,5300301,3,,2,1,9313,41000,2.9000903E13,0
1,1,5300301,3,,2,1,9212,1201,2.9000903E13,0
1,1,5300101,1,,2,1,9111,97000,2.9000903E13,0
1,1,5300601,6,,,1,8141,45020,2.9000903E13,1
1,1,5300101,1,,2,1,6112,97000,2.9000903E13,0
2,1,5300601,6,,,1,,,2.9000903E13,1
1,1,5300601,6,,,1,7411,43000,2.9000903E13,1
2,1,5300601,6,,,1,,,2.9000903E13,1
1,1,5300601,6,,,1,7112,41000,2.9000903E13,0
1,1,5300601,6,,,1,7112,41000,2.9000903E13,0
1,1,5300601,6,,,1,5142,96020,2.9000903E13,0
1,1,5300601,6,,,1,5141,96020,2.9000903E13,0
1,1,5300601,6,,,1,7115,16002,2.9000903E13,0
1,1,5300601,6,,,1,5221,56011,2.9000903E13,0
1,1,5300601,6,,,1,7213,95030,2.9000903E13,0
1,1,5300601,6,,,1,7125,48050,2.9000903E13,0
1,1,5300301,3,,1,1,3113,35010,2.9013574E13,1
1,1,5300601,6,,,1,5211,48100,2.9013574E13,0
1,1,5300701,7,1,,,9216,3001,2.9013574E13,0
2,1,5300601,6,,,1,,,2.9013574E13,1
1,1,5300401,4,,2,1,3221,86001,2.9013574E13,1
1,1,5300601,6,,,1,9333,49040,2.9013574E13,0
1,1,5300301,3,,2,1,9313,41000,2.9013574E13,0
2,1,5300601,6,,,1,,,2.9013574E13,1
1,1,5300201,2,,,1,412,84016,2.9013574E13,0
1,1,5300401,4,,,1,2341,85012,2.9013574E13,0
1,1,5300601,6,,,1,8341,1401,2.9013574E13,0
1,1,5300601,6,,,1,5141,96020,2.9013574E13,0
1,1,5300301,3,,1,1,7233,15020,2.9013574E13,0
1,1,5300301,3,,2,1,5120,55000,2.9013574E13,0
1,1,5300101,1,,2,1,9111,97000,2.9013574E13,0
1,1,5300601,6,,,1,7112,41000,2.9013574E13,0
1,1,5300601,6,,,1,7318,13002,2.9013574E13,0
1,1,5300301,3,,1,1,4110,48060,2.9013574E13,0
1,1,5300601,6,,,1,9629,81011,2.9013574E13,0
1,1,5300601,6,,,1,7531,14002,2.9013574E13,0
1,1,5300301,3,,2,1,9333,48077,2.9013574E13,1
2,1,5300601,6,,,1,,,2.9013574E13,1
1,1,5300601,6,,,1,7531,14002,2.9013574E13,0
1,1,5300501,5,,,1,3122,31000,2.9013574E13,0
1,1,5300401,4,,,1,4110,84013,2.9008913E13,0
1,1,5300601,6,,,1,8322,49030,2.9008913E13,0
1,1,5300301,3,,1,1,9329,27090,2.9008913E13,0
1,1,5300301,3,,1,1,7536,15020,2.9008913E13,1
2,1,5300601,6,,,1,,,2.9008913E13,1
1,1,5300401,4,,,1,4110,84013,2.9008913E13,0
1,1,5300401,4,,,1,5412,84015,2.9008913E13,0
1,1,5300601,6,,,1,2634,86004,2.9008913E13,0
1,1,5300401,4,,1,1,4110,84011,2.9008913E13,0
1,1,5300401,4,,,1,6112,84013,2.9008913E13,0
1,1,5300401,4,,,1,9112,84013,2.9008913E13,0
1,1,5300601,6,,,1,7123,43000,2.9008913E13,0
1,1,5300301,3,,2,1,3321,86002,2.9008913E13,0
1,1,5300301,3,,1,1,8122,15020,2.9008913E13,0
1,1,5300301,3,,1,1,3221,86001,2.9008913E13,1
1,1,5300401,4,,2,1,8322,84013,2.9008913E13,1
2,1,5300301,3,,1,1,,,2.9008913E13,1
2,1,5300301,3,,2,1,,,2.9008913E13,1
1,1,5300601,6,,,1,3339,73010,2.9008913E13,0
1,1,5300301,3,,2,1,9334,48050,2.9008913E13,0
1,1,5300501,5,,,1,5221,48074,2.9008913E13,0
1,1,5300401,4,,,1,4311,84013,2.9008913E13,0
1,1,5300401,4,,,1,2330,85013,2.9008913E13,0
1,1,5300301,3,,2,1,5131,56011,2.9008913E13,1
2,1,5300301,3,,1,1,,,2.9008913E13,1
1,1,5300601,6,,,1,9211,1401,2.9004547E13,0
1,1,5300301,3,,1,1,5112,49030,2.9004547E13,0
1,1,5300401,4,,2,1,4110,84013,2.9004547E13,0
1,1,5300301,3,,1,1,5223,45030,2.9004547E13,0
1,1,5300101,1,,2,1,9111,97000,2.9004547E13,0
1,1,5300601,6,,,1,5211,49040,2.9004547E13,0
1,1,5300601,6,,,1,7112,41000,2.9004547E13,0
1,1,5300301,3,,1,1,7119,33001,2.9004547E13,0
1,1,5300301,3,,2,1,9313,41000,2.9011587E13,0
1,1,5300301,3,,2,1,3521,59000,2.9011587E13,0
1,1,5300301,3,,2,1,9313,41000,2.9011587E13,0
1,1,5300301,3,,1,1,4321,90000,2.9011587E13,0
1,1,5300301,3,,1,1,9112,81011,2.9011587E13,0
1,1,5300301,3,,2,1,7513,20020,2.9011587E13,0
1,1,5300301,3,,2,1,9313,41000,2.9011587E13,0
1,1,5300301,3,,2,1,9112,87000,2.9011587E13,0
1,1,5300601,6,,,1,9112,78000,2.9011587E13,0
1,1,5300601,6,,,1,9332,49040,2.9011587E13,0
1,1,5300301,3,,2,1,9112,87000,2.9011587E13,0
1,1,5300301,3,,2,1,9313,41000,2.9011587E13,0
1,1,5300301,3,,1,1,9112,81011,2.9011587E13,0
1,1,5300301,3,,1,1,8183,48030,2.9011587E13,0
1,1,5300601,6,,,1,9211,1117,2.9011587E13,0
1,1,5300601,6,,,1,7512,56012,2.9011587E13,0
1,1,5300301,3,,2,1,9211,1116,2.9011587E13,1
2,1,5300301,3,,2,1,,,2.9011587E13,1
1,1,5300301,3,,1,1,4110,11000,2.9011587E13,0
1,1,5300601,6,,,1,9629,43000,2.9011587E13,0
1,1,5300301,3,,2,1,9211,1110,2.9011587E13,0
1,1,5300301,3,,2,1,7112,41000,2.9004508E13,0
1,1,5300301,3,,2,1,9313,41000,2.9004508E13,0
1,1,5300101,1,,2,1,9111,97000,2.9004508E13,0
1,1,5300301,3,,2,1,5230,48080,2.9004508E13,0
1,1,5300601,6,,,1,8322,49030,2.9004508E13,0
1,1,5300301,3,,2,1,9333,49040,2.9004508E13,0
1,1,5300601,6,,,1,7512,10030,2.9004508E13,0
1,1,5300601,6,,,1,7231,45020,2.9004508E13,0
1,1,5300301,3,,2,1,9313,41000,2.9010011E13,0
1,1,5300301,3,,2,1,9313,41000,2.9010011E13,0
1,1,5300601,6,,,1,5246,56011,2.9010011E13,0
1,1,5300601,6,,,1,5221,56011,2.9010011E13,0
1,1,5300301,3,,2,1,5132,56011,2.9010011E13,0
1,1,5300601,6,,,1,7112,41000,2.9010011E13,0
1,1,5300601,6,,,1,7213,25001,2.9010011E13,0
1,1,5300301,3,,2,1,9313,41000,2.9010011E13,0
1,1,5300301,3,,1,1,9112,55000,2.9010011E13,0
1,1,5300301,3,,1,1,5414,55000,2.9010011E13,0
1,1,5300401,4,,2,1,2341,85012,2.9010011E13,0
1,1,5300301,3,,1,1,9313,41000,2.9010011E13,0
1,1,5300101,1,,2,1,6112,97000,2.9010011E13,0
1,1,5300301,3,,2,1,7112,41000,2.9010011E13,0
1,1,5300601,6,,,1,5221,48071,2.9010011E13,0
1,1,5300601,6,,,1,5142,96020,2.9010068E13,0
1,1,5300401,4,,,1,4131,84013,2.9010068E13,1
1,1,5300301,3,,1,1,3511,69000,2.9010068E13,0
2,1,5300601,6,,,1,,,2.9010068E13,1
1,1,5300601,6,,,1,7112,41000,2.9010068E13,0
1,1,5300101,1,,2,1,9111,97000,2.9010068E13,0
1,1,5300601,6,,,1,7112,41000,2.9010068E13,0
1,1,5300301,3,,1,1,2656,60001,2.9010068E13,1
2,1,5300601,6,,,1,,,2.9010068E13,1
1,1,5300401,4,,,1,4120,84013,2.9010068E13,0
1,1,5300401,4,,2,1,8322,86002,2.9010068E13,1
2,1,5300601,6,,,1,,,2.9010068E13,1
1,1,5300301,3,,1,1,5230,48042,2.9010068E13,0
1,1,5300301,3,,1,1,3512,95010,2.9010068E13,1
2,1,5300301,3,,2,1,,,2.9010068E13,1
1,1,5300101,1,,1,1,9111,97000,2.9010068E13,0
1,1,5300301,3,,1,1,7412,42000,2.9010068E13,0
1,1,5300301,3,,2,1,4226,48076,2.9010068E13,0
1,1,5300301,3,,1,1,4110,68000,2.9010068E13,0
1,1,5300301,3,,2,1,8322,49040,2.9010068E13,1
2,1,5300301,3,,2,1,,,2.9010068E13,1
1,1,5300301,3,,1,1,7214,45020,2.9010068E13,0
1,1,5300401,4,,,1,9112,85012,2.9010068E13,0
1,1,5300601,6,,,1,5120,56012,2.9010068E13,0
1,1,5300501,5,,,1,1219,23099,2.9017612E13,0
1,1,5300301,3,,2,1,8332,23099,2.9017612E13,0
1,1,5300601,6,,,1,5243,48042,2.9017612E13,0
1,1,5300601,6,,,1,5243,48042,2.9017612E13,0
1,1,5300501,5,,,1,1211,69000,2.9017612E13,0
1,1,5300401,4,,,1,1211,84013,2.9017612E13,0
1,1,5300401,4,,2,1,2341,85012,2.9017612E13,0
1,1,5300301,3,,2,1,7412,45020,2.9017612E13,0
1,1,5300301,3,,2,1,5414,81012,2.9017612E13,0
1,1,5300601,6,,,1,5141,96020,2.9017612E13,0
1,1,5300401,4,,2,1,4110,84013,2.9017612E13,0
1,1,5300301,3,,2,1,9629,48030,2.9017612E13,0
1,1,5300301,3,,2,1,5230,48030,2.9017612E13,0
1,1,5300201,2,,,1,412,84016,2.9017612E13,0
1,1,5300301,3,,1,1,8172,17001,2.9017612E13,0
1,1,5300301,3,,1,1,3221,86001,2.9017612E13,1
2,1,5300401,4,,2,1,,,2.9017612E13,1
1,1,5300301,3,,1,1,4229,86001,2.9017612E13,0
1,1,5300301,3,,1,1,3321,65000,2.9017612E13,0
1,1,5300301,3,,1,1,8332,49040,2.9017612E13,1
1,1,5300301,3,,1,1,4110,48060,2.9017612E13,0
2,1,5300301,3,,1,1,,,2.9017612E13,1
1,1,5300501,5,,,1,5221,48030,2.9001876E13,0
1,1,5300101,1,,2,1,9111,97000,2.9001876E13,0
1,1,5300301,3,,2,1,5141,96020,2.9001876E13,0
1,1,5300601,6,,,1,5221,48030,2.9001876E13,0
1,1,5300301,3,,2,1,6112,1110,2.9001876E13,0
